costheta_jn luminosity_distance_Mpc m1_detector_frame_Msun m2_detector_frame_Msun lambda1 lambda2 spin1 spin2 costilt1 costilt2
-7.086776465089388299e-01 3.331122067037983925e+01 1.388667167901473043e+00 1.362722628288656201e+00 7.987302432583284144e+02 4.162651268769083117e+02 1.621518291887788510e-02 4.435576766220077072e-03 1.494267601317171845e-01 -6.018448663225750561e-01
-7.222875366362937477e-01 3.336318343924907737e+01 1.669792236381537620e+00 1.141404599804481501e+00 1.655104467487627460e+02 4.895600848095873516e+02 3.878319891222992144e-02 3.583676695382119470e-02 3.987497576487106787e-01 6.305049198320835657e-01
-9.311028409156013597e-01 4.263838858545685895e+01 1.562817445905170022e+00 1.214685279822150799e+00 1.568584659763061495e+02 2.342233460527758382e+02 1.521465360600536554e-02 2.272037045296651861e-02 6.087368351205668660e-01 1.251132720088911632e-01
-9.544699392267507188e-01 4.243056474572023973e+01 1.429742019494687266e+00 1.324142993325157613e+00 1.355121962448818067e+03 2.776433824394620160e+02 2.225203841923091910e-02 6.225713548782241778e-03 7.090619386038824468e-01 -6.172026803951188301e-01
-9.170456512102196367e-01 4.267557565488441185e+01 1.619586155420408513e+00 1.174335924124083830e+00 9.171636427271216974e+01 4.704075182945474580e+02 4.115946430618268315e-02 2.922000586258940297e-02 6.057741760546271614e-02 6.856090471797831043e-01
-4.916758792558334479e-01 2.314525352294457861e+01 1.517101161580297619e+00 1.249616336197536537e+00 4.438821988730875034e+01 4.786550477212829264e+02 9.459954544377219754e-04 1.156224329250639740e-02 -6.365945687501977091e-01 4.389780281149471830e-01
-7.960158453815351365e-01 3.817156453668837912e+01 1.535639584907853017e+00 1.235044889509180122e+00 1.079997003034417844e+02 1.027637957323569708e+03 3.807864240829358926e-02 2.057758128118350460e-02 -1.978481870825363476e-01 6.417834519812201099e-01
-7.168890644930356881e-01 3.401673746770863715e+01 1.378781408648296791e+00 1.372300701041731408e+00 1.569838431149576081e+02 2.698563438776527619e+02 1.151786262624308194e-02 1.444233472252086890e-02 -3.501697299287383491e-01 -4.137867539395534422e-01
-9.256648269237007787e-01 4.480028975174259642e+01 1.404152466138918864e+00 1.347770856391617533e+00 3.205179026125157549e+01 3.894186316816538351e+02 4.934072675131508795e-02 1.949697560472899924e-02 -8.603052155225771047e-02 -2.017203540066409284e-01
-8.052314770707448277e-01 3.872413882409630048e+01 1.486500357242465764e+00 1.274539954175155421e+00 7.863305570211953466e+01 5.070295566518033183e+02 2.424688727609346922e-02 4.006017675081837565e-02 9.432676155723199729e-01 -6.624859657409940539e-01
-9.927165447882707605e-01 4.609122774154445068e+01 1.514099372724457382e+00 1.252082111402818887e+00 8.025671367680671437e+02 4.401436590195422696e+02 3.072631293971352789e-02 1.319781545935191577e-02 5.031462535638638878e-01 -4.572321553370473080e-01
-7.538798378433952951e-01 3.498648901254113497e+01 1.382495837903836344e+00 1.369005111081878168e+00 1.309631793113316917e+03 3.735268388538511886e+02 1.723311895899309193e-02 2.110538426050375879e-03 8.467225824435640202e-01 -9.534207041534480398e-01
-6.609772654898740107e-01 3.199888898775063950e+01 1.646517239825247225e+00 1.156576313188405258e+00 1.990314220672357948e+01 1.573706927473416272e+03 3.088251943085174381e-02 1.838809948711268849e-02 7.301062516562699667e-01 6.401585553032733689e-01
-9.453273055885913490e-01 4.393742654382537438e+01 1.425314951970423349e+00 1.328034479830465964e+00 9.276613790600069933e+02 4.049606136226323656e+02 2.405954808004742186e-03 7.418083452683002857e-03 -1.185371504498024114e-01 3.823497810581162892e-01
-9.520587359047125720e-01 4.425026329659967672e+01 1.388994373727240772e+00 1.362186793544586605e+00 3.794714155877917392e+02 1.453660101853317315e+02 2.467407317348896748e-02 2.878362265604362397e-02 1.709534102288827462e-01 -5.539708827274126834e-01
-9.327414167966054936e-01 4.331909744897880898e+01 1.463777988287994214e+00 1.293598364584906513e+00 5.793713748326669020e+02 4.035289797564363994e+02 2.258874406639211838e-02 2.035580498890370710e-02 1.807657753265555153e-02 -4.306023125548953390e-01
-8.004207167946182366e-01 3.791247699977241581e+01 1.550871120656950319e+00 1.223589624171294910e+00 5.059443892041574031e+02 5.224628062066481107e+02 1.414290794208516652e-02 1.846178719045673058e-02 4.917822075753970901e-01 4.258805322493185441e-01
-6.938572512620756472e-01 3.283000665398576956e+01 1.496012431323319181e+00 1.266622430890838924e+00 2.209025388692848537e+02 4.709374093669778176e+02 5.180487710643832087e-03 6.290119685386929768e-03 2.863995572500197540e-01 3.862971412846572528e-01
-9.969843774480602328e-01 4.621566991258054458e+01 1.475723929014630453e+00 1.283689197538045335e+00 9.198903822633390064e+02 5.896376710418572884e+02 2.344762787565547041e-02 1.668251886693782396e-02 4.552727061714355039e-01 -9.759983656832219023e-02
-9.080535200852606348e-01 4.189958855872366428e+01 1.584013735790082533e+00 1.199357383243935926e+00 3.658780657846202757e+02 1.043423184932557660e+03 3.441717987830531650e-02 2.758359295620568981e-03 6.096295803139939462e-01 7.263811183684804051e-01
-8.367623539058240967e-01 4.102531737896462971e+01 1.642455042091735873e+00 1.159406707509865297e+00 3.440881036787533844e+02 9.504616614729911817e+02 2.821400591028496579e-02 2.457093099070690664e-02 9.426471972115126885e-01 7.908848903957711451e-01
-5.583801741260522311e-01 2.625471530635694606e+01 1.481566513871042989e+00 1.278773285495256262e+00 6.813160438715768805e+02 3.986663562537329994e+02 3.186024690860708893e-03 3.454659236936454686e-02 -3.607011832520469197e-01 4.098084171465469772e-01
-8.670147515566598573e-01 4.257613111003826845e+01 1.420125345443348008e+00 1.332652273614197469e+00 2.219170114845489366e+02 2.872323572367217821e+02 3.230527682870375228e-02 7.748254779564147168e-04 -2.304601365795309609e-01 -7.686837846095390114e-01
-9.975319276612146790e-01 4.746466536253495150e+01 1.384586931413912092e+00 1.366732102566091456e+00 2.777902598508452456e+02 6.961761548566662441e+02 3.348826873381819530e-02 1.924818648937812182e-02 4.735177671536350830e-01 -9.165278199651669677e-01
-8.095661008115270230e-01 4.053963340440297003e+01 1.449591491584291569e+00 1.306004379515678604e+00 2.871602149698528095e+01 5.789829838935984299e+02 1.157814379990556794e-02 8.342620593675909024e-03 -1.466089105028520190e-01 -5.527196786013458540e-01
-9.225785062726838959e-01 4.217046804919272063e+01 1.569298067696344612e+00 1.209953617734138565e+00 2.439846218636221522e+02 6.638840920726661352e+02 4.521894116578649425e-02 2.607081471569935860e-02 7.369545787928490910e-01 -8.820718576362547303e-01
-8.954310995344412216e-01 4.270542971837774360e+01 1.619273950499221737e+00 1.174697338250526579e+00 2.322064172989564952e+02 3.404092352594415729e+02 4.587072445954405719e-02 2.862072793679645150e-02 7.575966374208623622e-01 -5.332727666759737861e-01
-8.417487653443915807e-01 4.248441666965290153e+01 1.425471637889735632e+00 1.328020672220646237e+00 2.986585049153372893e+02 3.806903282575458434e+02 2.112966065776243976e-02 1.855231079671551195e-02 7.984196256195817964e-01 -6.581812225270576855e-01
-7.095848253059584554e-01 3.754201868820044297e+01 1.497080746796549455e+00 1.265579865049748731e+00 4.690485529600105963e+01 2.915107474503420804e+02 1.195980591113606460e-02 2.814918226609831181e-03 -4.682822500200787830e-01 1.366404185537650473e-01
-5.354790234367040602e-01 2.647078274437564716e+01 1.487952852311992924e+00 1.273589613655615072e+00 1.330380963858829546e+03 1.637186821142874123e+03 2.647972345971075225e-02 4.492046796685008475e-02 7.706218031759872744e-01 4.210458470928597069e-02
-8.166559293909769757e-01 3.986991814153855529e+01 1.412702025950860696e+00 1.339815814748745781e+00 3.056803755156817033e+02 1.093403754951436667e+03 3.646608763417918952e-02 3.219177386654209494e-02 -1.649923767361117788e-01 3.534658713338240110e-01
-5.290390555940593931e-01 2.823773495538958045e+01 1.648733090060387374e+00 1.154929935291903353e+00 4.154664794639460013e+01 4.964254830014543813e+02 1.006375982311065106e-02 3.182201539807327784e-02 5.554871836077501790e-01 8.734680656130169307e-01
-6.754400936243506459e-01 3.258839987696141094e+01 1.456238322612348979e+00 1.300121132027625803e+00 2.701178479351643773e+02 1.164217946355175002e+02 3.413409980686884365e-02 5.206391118847006338e-03 -3.146088371015360874e-01 3.657347603942593395e-01
-9.013021599095616399e-01 4.236419619263905645e+01 1.397199455308215210e+00 1.354402090461472641e+00 3.276239900418378852e+02 2.379908654710924054e+02 2.487759030107341424e-02 1.437306100308604478e-02 -2.135302152127405428e-01 -1.450809021544414157e-01
-7.186309500112663118e-01 3.477870223089575319e+01 1.651494138795499111e+00 1.153094668066453776e+00 1.288272714389944156e+02 1.818232441076850705e+02 4.058133734832245626e-02 4.305756921085550359e-02 2.813793063343861256e-01 4.173409014795390060e-01
-7.324953580294690791e-01 3.631565015908116578e+01 1.402780086643890867e+00 1.349108903946912852e+00 4.344738870895669152e+02 1.204701254255622871e+02 4.333469793040426593e-02 1.205880352554109837e-02 -6.404009789835578281e-02 -3.559262302088629648e-02
-9.969206780672305035e-01 4.556770737476911393e+01 1.551230110663173622e+00 1.223194690527376283e+00 2.037453089347232549e+02 2.656460858047189504e+02 4.556299775009260526e-04 1.304250383561261079e-02 -1.326752892689566365e-01 4.181159034531484187e-01
-9.298928564524167051e-01 4.356581853119365633e+01 1.394509292118131460e+00 1.356973646622421148e+00 4.079514958733442995e+02 5.559861323386834187e+01 2.526252777417857531e-02 4.105013066353535751e-03 -3.757570524303902593e-01 7.944733730998885246e-01
-9.263865152465365904e-01 4.362175251960630362e+01 1.437121979541470695e+00 1.317264733815181499e+00 5.189710658324719361e+02 3.760075538963553186e+02 1.407411055232142202e-02 6.597666504442859306e-03 3.935304476262263540e-01 -8.316005104647866686e-01
-8.723589536020615043e-01 4.156160954312510114e+01 1.507334010756864684e+00 1.257183426498486911e+00 2.465253285096930256e+02 2.920680732459575211e+02 1.553719058345058579e-02 4.172502201161926161e-02 -6.229210233062534297e-01 1.473753399673227715e-01
-9.958342715995027739e-01 4.873652719782580078e+01 1.435809625575116932e+00 1.318440171515967485e+00 1.905336720606628376e+01 6.451483311947818038e+02 5.053307339141212447e-03 4.071130375379591881e-02 -3.242970749891231352e-01 -2.899903446702888424e-02
-7.292535261646740929e-01 3.489657092192359755e+01 1.444797083857794373e+00 1.310282795613065376e+00 1.224452878138186946e+02 2.722069161759030749e+02 2.167313772344837963e-02 3.780048924916033781e-02 -8.010944216498242509e-01 3.226365557373593318e-01
-9.355515116252117735e-01 4.294704520392135549e+01 1.381342265642555800e+00 1.370005013789836079e+00 5.046609386541295521e+02 1.311569491998278863e+03 2.540404716563455373e-02 2.009289697988524484e-02 -2.210580373683649069e-01 5.144120389680780780e-01
-9.824041132302963053e-01 4.510908251378437228e+01 1.515137959362061970e+00 1.251086350463358476e+00 2.633680380808642667e+02 5.264788741734337236e+02 4.090784776105146209e-02 1.839304994729558385e-02 -2.363948742465789843e-01 6.860436769757839448e-01
-8.283641515441144687e-01 3.913084677904882369e+01 1.593192560242177036e+00 1.193200548773561076e+00 4.793551295891510335e+02 1.629554866646034270e+03 3.411808294580257611e-02 4.171248825163378915e-02 7.263211083450592520e-01 5.823680418134222769e-01
-9.496795974887879410e-01 4.376090163825007551e+01 1.486109583508922860e+00 1.274815638856328093e+00 3.385421527508862027e+02 5.699074983836160868e+01 2.333586765173920052e-02 2.519697654403636744e-03 -4.987332776743453461e-02 9.140179323298047720e-01
-3.467409921305830145e-01 2.202168168203322196e+01 1.547118257443385714e+00 1.226557727493527761e+00 2.793733823179469411e+01 1.454337436823656390e+03 1.236394600677181120e-02 2.682029921166049005e-02 6.311176348201743558e-01 5.466974910262973886e-01
-9.438613374935470590e-01 4.509948100446986530e+01 1.507786009670039951e+00 1.256924513556105349e+00 2.374361467149804241e+02 7.834880424663822396e+01 4.555610376849911214e-02 4.996761898324126629e-03 -7.589435953689192826e-02 -3.338806196203171484e-02
-4.289459774303108763e-01 2.131377766833974263e+01 1.379158558236067256e+00 1.372129365522980482e+00 8.804185954001261507e+02 3.810900750963492669e+02 8.870339026741363986e-03 4.547147476228697444e-02 5.782333840765818689e-01 -9.330932511879165558e-02
-4.951609107401345744e-01 2.285974714424419574e+01 1.443825073494140909e+00 1.311366482832425628e+00 3.733148941084374997e+02 7.727331661385354664e+02 3.853067073790206187e-02 8.058659406740539821e-03 3.516223363113716305e-01 -8.834225935469260937e-01
-5.634173793813472830e-01 2.750568695153127763e+01 1.539567756796844655e+00 1.232289689712021019e+00 4.051570039909339584e+02 1.628697791090365854e+03 3.371461948191618874e-02 2.123313508644145489e-02 6.240104727982556110e-01 -1.231378985508578550e-01
-9.215202363201223656e-01 4.202295964169331910e+01 1.727501528321882196e+00 1.106206620757093084e+00 1.398866691929582657e+02 1.697611420275186731e+02 3.123719543704994717e-02 4.076973940303239841e-02 7.677004880297843004e-01 6.081816263093463570e-01
-6.778693673755629145e-01 3.138961046891661510e+01 1.650815997647595124e+00 1.153790364088495224e+00 1.086378802238533865e+02 2.684065350645179819e+02 4.658961295850782419e-02 3.085662692351686699e-03 6.581602671727456721e-01 -1.550972889853601266e-01
-9.493850468705969936e-01 4.375838959590962673e+01 1.473692323833327267e+00 1.285321536075465287e+00 4.876709891148058773e+02 8.064710189984261888e+02 1.118617303042889095e-02 1.544021828581200288e-02 9.804971638671955425e-02 3.873427401017653926e-01
-7.405309504217247873e-01 3.429492915949211351e+01 1.407875289736717717e+00 1.343982913878245089e+00 5.173804885298428644e+02 3.318514501210223671e+02 1.500886490094836823e-02 2.306547602844027933e-02 -6.850748906937911276e-01 -8.488329308549200092e-02
-9.560770115450133444e-01 4.392484207712529809e+01 1.530258070377275237e+00 1.239597380137332783e+00 5.804101873621128789e+02 6.420765641647662960e+02 1.476055678998859991e-02 1.152247816537719030e-02 8.719774332027765418e-01 8.929169214609175009e-01
-9.780007501353118471e-01 4.453694702021147123e+01 1.382052132523917454e+00 1.369021604093528577e+00 1.694971034415467841e+02 1.000226116522114665e+02 1.789112587514915531e-02 3.777894866587804684e-02 1.066936461204259362e-01 -4.553801567208809464e-01
-6.353633345470951488e-01 3.154143713453931497e+01 1.426196713420202045e+00 1.327083565326673931e+00 1.384155285031218000e+03 1.014461387708812907e+02 3.038676814133158162e-03 3.399537397817292694e-02 4.759857651155801062e-01 -1.342899121881397095e-01
-6.790793344647112484e-01 3.101896004359729631e+01 1.490129744857188632e+00 1.271628455388981171e+00 6.650805226029492587e+02 5.086826915210820061e+02 1.601214675250911199e-02 1.290659085902862158e-02 5.163229584798298966e-01 1.680049399710152602e-01
-6.819509634169871326e-01 3.396847177766564840e+01 1.467525814172464083e+00 1.290396687611904625e+00 8.043969804354538837e+02 2.719923498604988055e+00 9.100202464266165386e-03 4.620556874058072416e-02 6.369658107015211401e-01 -2.630390425747249905e-01
-7.187037135195715187e-01 3.411694207179098726e+01 1.505657060922768631e+00 1.258929686939618264e+00 2.358776797290767320e+02 2.457197838034830113e+02 2.747727100272958495e-02 2.091179512560785783e-02 -1.069041950770350802e-01 6.441769473695078130e-01
-8.306920521753055064e-01 4.006616772277997285e+01 1.509213681721606415e+00 1.256203461325418713e+00 2.745089884246375505e+02 5.372859165931101870e+02 4.230658795864598171e-02 4.241670172098274683e-02 6.531432503529756017e-01 -3.176562038521075770e-01
-8.232511363662530224e-01 3.826879469562547342e+01 1.437376422009627897e+00 1.316823858029939398e+00 1.089340327358855944e+02 3.644433329752714599e+02 1.531437699806388088e-02 2.145546838544137164e-02 -9.729500709312485229e-01 1.932627968507704963e-01
-9.987703262389675540e-01 4.645822909930475220e+01 1.471904780696050130e+00 1.286780321831619389e+00 3.427995928563527741e+02 8.428642325892964493e+01 3.266376989012521187e-02 3.808379479188208488e-02 -8.432403083323213311e-01 9.017613984819977668e-01
-7.626590826877267526e-01 3.737049743027455406e+01 1.549476833876808568e+00 1.224539724985157951e+00 2.748768100487938000e+02 9.542002303451945977e+01 3.291108526220668656e-02 9.485121376846606875e-03 2.473802940824830765e-01 -1.106175352146197555e-01
-8.676384873029882039e-01 4.119630989139433552e+01 1.563353542422955877e+00 1.214296480939445866e+00 5.534017342534860973e+02 3.177482291921293722e+02 2.598707112108109354e-02 3.700698484458714126e-03 6.394843820645059740e-01 -1.187359510645854127e-01
-9.791506676713990220e-01 4.635435239785554984e+01 1.460942534057508846e+00 1.296340724041147752e+00 4.456801504362020410e+02 1.021693241978296101e+03 1.630195916868080325e-02 4.596952766908964094e-02 9.360843432502046202e-01 -1.706506470149298516e-01
-7.401250339819520629e-01 3.419073557232615457e+01 1.481825141443934513e+00 1.278512066556193538e+00 1.585664566005820575e+02 1.142674589155441254e+03 7.498280274609391179e-03 2.053079067243739411e-02 -2.176202710527535278e-01 6.768826901765507831e-01
-9.973206455585106323e-01 4.567306762891711003e+01 1.418091725522757640e+00 1.334512730744562559e+00 2.066916405028616737e+02 2.931241365626952415e+02 3.454189163875934915e-02 3.300223972495883867e-02 -8.117165547960540628e-03 -3.112520735984464215e-01
-9.197707054579579156e-01 4.380556938141688050e+01 1.458203793306734442e+00 1.298378517562272183e+00 4.233707016347573244e+02 2.681391282857477165e+01 1.697049254489586129e-02 2.094003544516144857e-02 2.601626114229759756e-01 -6.196328951265940299e-01
-7.309010374820207323e-01 3.305548025325001049e+01 1.435852824311031117e+00 1.318166833059612131e+00 1.323016135786278937e+02 3.723869136611049271e+02 3.257906471083123895e-02 2.823906317288149559e-02 -2.640420069124349012e-01 -1.255149161671119118e-01
-6.938100741111253855e-01 3.254596453674950141e+01 1.497657371511466717e+00 1.265500805356165381e+00 4.564363807421094066e+02 1.297573582308187270e+03 7.025162042925663618e-03 3.649804810999585092e-02 -6.797750723991795307e-02 6.176079875628881499e-01
-9.703191333407754637e-01 4.430138525358470503e+01 1.501813450637947689e+00 1.262005840962609815e+00 3.985114306213981195e+02 1.357808436410597096e+03 4.426108107364639527e-02 4.452762384207663987e-02 -5.529714030112306000e-01 9.499751465900977410e-01
-9.423632285201989367e-01 4.464450807591608594e+01 1.717419856169306147e+00 1.112417848896147365e+00 2.126772627472696229e+02 1.291360653363643451e+03 3.430403363251910420e-02 4.209988875220201099e-02 8.825472752120615549e-01 7.922552431081755220e-01
-7.135361913998869987e-01 3.428014643333089850e+01 1.604912322458287743e+00 1.184584135955013107e+00 8.139150560178819660e+00 1.957855396909747469e+03 4.607634656344889584e-02 2.366218207655567188e-02 5.152797123830312742e-01 -1.682411104885046457e-02
-8.336655548743462374e-01 3.880794424354105843e+01 1.506676173266763508e+00 1.257966068959079031e+00 5.352209234933383186e+02 5.952321843248462301e+02 2.083408749905507618e-02 3.137499984420928645e-02 8.875997714732124511e-01 -5.692996159427163860e-01
-6.245863672630624919e-01 3.339249914298812172e+01 1.549878346364246928e+00 1.224473444202127892e+00 1.662246431665188311e+02 5.202787458846944446e+02 2.448506871189390713e-02 3.416533656520775314e-02 1.108182818220806720e-01 5.627873216822965041e-01
-4.692536753690546569e-01 2.290686545057904766e+01 1.382860443126757044e+00 1.368331119691296394e+00 6.250468102246702529e+02 8.114871019401215335e+01 2.833331440287922137e-02 4.604564409705799721e-02 4.753463538929895149e-01 -4.178115974005698341e-01
-9.597665970019728654e-01 4.360570235483131540e+01 1.514914762076967181e+00 1.251534088827533253e+00 9.262125565461954011e+02 2.680291885466682515e+02 2.832619982092909189e-02 3.290241584282915625e-03 4.918262851412338321e-01 3.107364895567304997e-01
-4.835932205953688001e-01 2.304115793745428675e+01 1.432412206597088788e+00 1.321334420970362578e+00 1.182656766823623684e+01 3.797928660660280684e+02 6.692299231532132520e-03 1.164370057605094468e-02 -5.169855043413378315e-01 -6.749280646704702846e-01
-6.994723554809179067e-01 3.269532840214846914e+01 1.460871217948636946e+00 1.296148671201658109e+00 5.469907088702169631e+02 2.110371699791656681e+02 7.835943577674895494e-04 4.257109953652708084e-02 -8.012052616567801877e-01 -6.678092897585279075e-02
-7.633782832173839905e-01 3.852383229402002485e+01 1.537934103029896526e+00 1.233394050538201947e+00 2.834491288270026530e+02 3.430123001163249796e+02 5.737871098217304372e-03 1.815615013839527725e-02 -2.269366868681746696e-01 5.787267552144603755e-01
-9.011522181051068170e-01 4.234020402765877833e+01 1.539107316428477645e+00 1.232448645511920793e+00 1.105650098572813675e+02 7.747879121381085952e+02 1.676068109670974735e-02 3.018364257698120598e-02 -3.019314275241734569e-01 4.580369515597213503e-01
-6.693556052840173853e-01 3.178119740652128655e+01 1.541104579969118094e+00 1.230990923260027792e+00 3.445878954707307571e+02 3.899369010773089030e+02 1.419942017116715763e-02 2.598897146018586124e-02 4.157634258822996975e-01 1.598618687132225269e-01
-5.927248444783864700e-01 3.057817569479137276e+01 1.561779924884968418e+00 1.215557275962097838e+00 6.917012520240093636e+02 2.052425261939318659e+02 3.275336192854727546e-02 1.435184003054834102e-02 4.073899552870113849e-01 2.212976986166065307e-01
-6.813086820753537776e-01 3.444015791642730306e+01 1.563451673417099785e+00 1.214402395673355617e+00 2.071593786583096914e+02 2.907374251480883345e+02 2.400600377889857903e-02 2.440555710207047146e-02 9.519524771644970462e-01 -2.281101354048933882e-01
-6.362968386439352697e-01 2.957658040800005139e+01 1.458197137507408314e+00 1.298549608275158418e+00 2.357288664228138657e+02 1.709200008421138932e+02 1.514113878046300168e-02 4.936497246883700743e-03 -3.397913226092221795e-01 5.450330253835116157e-01
-8.102004941515632552e-01 3.993310067647507111e+01 1.490741735875104279e+00 1.270914575387637191e+00 1.997120992037059182e+02 2.674170839140685985e+02 9.386981423817782055e-04 8.859947707526703853e-03 4.230796446684164658e-01 -1.718288085988668445e-01
-6.990790652829531604e-01 3.452757054182315244e+01 1.610416059761198726e+00 1.180398659802363026e+00 1.169497265828774886e+02 4.071441470412206058e+02 3.900651683067177244e-02 2.601557749602641245e-02 -2.571312465676591219e-01 9.487022314304754955e-01
-9.450065386979016324e-01 4.335806456424411692e+01 1.622502778930793754e+00 1.172588822320607349e+00 8.791524813286700990e+00 2.083943132965569021e+03 4.015442576364879751e-02 3.882389586615805910e-02 6.713855923325138253e-01 1.402515939897426567e-01
-9.788407162493565350e-01 4.363706631163834260e+01 1.531899281053894946e+00 1.238364853468452598e+00 8.319635416256280678e+02 6.543928608830532312e+02 3.440906801333666609e-02 4.022474413983734981e-02 9.713770001733731396e-01 -3.204335881620653526e-01
-4.767286689400392907e-01 2.169190779484841869e+01 1.457942000813021499e+00 1.298755728540397003e+00 1.270882368733805095e+02 7.734934767407297613e+02 2.502356294096510451e-03 6.394847202383853110e-03 1.932486087095415250e-01 -1.895835021239512808e-01
-8.366972909157029958e-01 3.835817329850817714e+01 1.431696122696338058e+00 1.321931969959785791e+00 2.078760510348942034e+02 3.018886470839441358e+02 3.164938726823436632e-02 8.435931777455967905e-04 -4.320803651355176744e-01 -2.267095477227679123e-02
-9.386389769458417520e-01 4.549170907841061506e+01 1.392856993128825493e+00 1.358532649797898895e+00 3.338300051520884182e+01 8.182293281111706165e+02 8.114823343380045059e-03 1.880171286743299169e-02 -1.356420875894626954e-01 -3.040747691855785750e-01
-8.646857580309249558e-01 4.295177922481948940e+01 1.582124073097616268e+00 1.200644924662040092e+00 1.807620700286157671e+02 3.105221759963396266e+02 2.182457420988298535e-02 2.049458676887561809e-02 6.526293123737619828e-01 1.373143524343354294e-01
-9.853880190492202429e-01 4.481541801947490455e+01 1.620148553398948588e+00 1.174123341395373110e+00 1.411227208120123464e+02 3.227544453319820832e+02 3.794050707552549390e-02 1.849683806843013378e-03 6.602188400921696898e-01 3.785067919029241890e-01
-5.879843462326571624e-01 2.675410932266496289e+01 1.632172080028902794e+00 1.165959051855536721e+00 3.331339415912833601e+02 1.946034747339613489e+02 3.214830312740914187e-02 3.639498581609552919e-02 6.711460193282509090e-01 1.452394372431923819e-01
-7.747046028281525665e-01 3.682464069650280436e+01 1.447084167281990297e+00 1.308432470165542316e+00 8.552165563351704805e+02 2.824768949029561895e+02 1.532067247843674554e-02 3.949135097414601878e-03 3.182316869622887623e-01 -3.570507674693559341e-01
-7.569352615566788955e-01 3.628360483516748047e+01 1.493878516127149503e+00 1.268274054578781174e+00 2.003352327259692629e+02 1.327641293560088513e+02 4.503065014041311015e-02 5.008782126826535203e-03 -1.300878046286842171e-01 2.710339455556341412e-02
-5.556553893507409914e-01 2.762929843854846368e+01 1.408481142776945694e+00 1.343353454734842245e+00 5.109113801335890344e+02 1.707450739711022436e+01 4.839989490552611823e-02 4.524393512832959596e-02 2.142058644974195181e-01 -6.080749571794947794e-01
-8.548337694222324368e-01 3.948984885563374547e+01 1.420314856044685214e+00 1.332446292704409174e+00 2.171522509235222174e+02 8.227650533586593156e+02 6.993598074012843772e-03 4.785887786687043760e-02 3.423034491452684458e-01 -2.797952352619391680e-01
-9.622870200160256182e-01 4.271652543189276230e+01 1.451039285302625492e+00 1.305030913728360886e+00 6.329202509089467412e+02 6.132827906531035751e+02 3.769416007906269822e-02 4.700581132764201225e-02 -5.136242960252627304e-02 2.757957444856170004e-01
-9.391464624229439728e-01 4.414585406963315251e+01 1.727908430682886021e+00 1.106119958023330074e+00 3.983861927879417664e+01 8.881041527328395659e+02 4.375506955931311726e-02 1.768558211775372521e-02 9.040585928606503785e-01 6.422804456106100401e-01
-9.234473211553163585e-01 4.231551019996876306e+01 1.528728676528141150e+00 1.240387888253821291e+00 1.267129598253565916e+02 5.787095810001665086e+02 3.421515769330955165e-02 1.236649808005687960e-02 7.110015825320858962e-02 6.040309726810585284e-02
-7.384704589436490441e-01 3.703378699392740714e+01 1.384801256264311498e+00 1.366352242030079767e+00 5.972468968064251840e+02 3.643444344700288866e+02 2.186423275478974887e-02 3.047669664495339034e-02 1.272231137203531648e-01 -4.289472449272736521e-01
-9.924169821913662037e-01 4.728157500040472883e+01 1.539693916535157969e+00 1.232009124284456414e+00 1.516463865001946374e+02 2.660588111775030598e+02 1.943466518540361287e-02 1.105527962120783463e-02 2.328160377583845808e-01 -1.398881835250979089e-01
-8.158612544152238355e-01 3.759983994567726029e+01 1.570204230263750222e+00 1.209176889366364360e+00 2.869246341560063343e+02 3.218468129294649316e+02 1.647220839823962391e-02 4.291423755655643379e-02 -5.113422283846841276e-01 5.745087128715434810e-01
-9.886427682232472591e-01 4.546302383984715334e+01 1.518679877859701932e+00 1.248440752849214075e+00 7.225407454419977284e+02 3.372797014060789706e+02 7.859969606045482532e-03 1.685966992177998988e-02 5.841301782771068929e-01 4.397847495887997615e-01
-9.246434110227255143e-01 4.146324543313342303e+01 1.404131385317118896e+00 1.347884730789048024e+00 1.018362025697321997e+03 4.271574037508162291e+02 1.633502721611476520e-03 2.261417239313803784e-02 -5.977236436603430292e-01 2.316422065547096565e-01
-7.209708950039180886e-01 3.210180017088365645e+01 1.493692090846462595e+00 1.268588160630027328e+00 4.188137747503448054e+02 2.893244429016980348e+02 1.247829101923977543e-02 3.890080439959658909e-02 -7.299619740115771416e-01 4.271002084389724507e-01
-8.135372452510396535e-01 3.707858692571506509e+01 1.435171817028105146e+00 1.319177902542203462e+00 5.138418649470019091e+02 4.921067033723347208e+02 4.834855829592375059e-02 1.541940616999263117e-02 6.483659451958845299e-02 1.683535684016550238e-01
-9.869333254650289877e-01 4.621975917557165303e+01 1.519627578639591192e+00 1.247547526390365702e+00 7.906211245514015218e+01 5.532169147436572985e+02 1.044027653139471996e-02 1.127561978108065563e-02 5.373399078616731828e-01 -6.720113587576698189e-01
-8.105629458573608837e-01 3.650060303209264134e+01 1.472317569608975640e+00 1.286372333457520556e+00 2.228645674897761353e+02 3.977728373227552652e+02 1.919511841437224545e-02 1.934635311741239464e-03 -2.093865214533189092e-02 1.812532804863010716e-01
-9.341832185540674960e-01 4.257837490375776923e+01 1.380686845049055922e+00 1.370602510452597400e+00 7.908120043773523093e+02 8.699573591564757180e+02 4.298907046383356606e-03 3.468655674784412030e-02 7.799957014378744447e-01 -1.550275035936469759e-01
