dlambdat	costheta_jn	redshift	v1_end_time	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	h1_cplx_snr_arg	m1_source	sky_frame	mc_source	deltalogl	h1_cplx_snr_amp	l1v1_delay	mf_source	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	e_rad	logpost	v1h1_delay	m2_source	v1l1_delay	mtotal_source	psi	h1v1_relative_phase	loglh1	theta_jn	time	mf	af	optimal_snr	lambdat	alpha	cycle	distance	l1v1_relative_phase	lal_pnorder	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	v1_cplx_snr_arg	flow	l1_cplx_snr_arg	t0	q	v1_cplx_snr_amp	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
3.592611501172707449e+02	8.462440154079057253e-01	2.679921183209607941e-02	8.943836789893816710e+08	1.415473845056766145e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.623103417644490065e-03	2.329383520135947627e+00	2.202425784150480936e+01	2.707584871581754093e+00	2.677201516740007605e+02	1.000000000000000000e+00	-5.738664745656886446e+00	-3.903834916333841828e-03	1.409460206536007787e+00	1.000000000000000000e+00	1.144501135682211901e+00	5.611454474357465187e+02	1.871237029607112490e+01	9.882807731628417969e-03	2.510824497970455038e+00	3.928899765014648438e-03	1.187985923143203308e+02	1.447232629179876273e+00	6.508183721391795906e-01	8.943836789794988632e+08	1.260352242401877820e+00	1.260930613551582979e-01	5.761043201706562513e+02	-5.953907966613769531e-03	1.227457352789605327e+00	-9.882807731628417969e-03	2.636917559325613336e+00	3.123672013676532355e+00	7.003390774721562906e-03	1.746267034474254842e+02	5.619005877335936372e-01	8.943836789996513128e+08	2.578112615564781773e+00	6.843041770426835368e-01	3.163984041185899088e+01	4.165279316974709900e+02	1.167567367847544002e+00	7.745000000000000000e+05	1.207425423039709926e+02	9.626494192366052971e-03	7.000000000000000000e+00	-3.928899765014648438e-03	1.175172864059434108e+00	2.316784250161326142e+01	5.953907966613769531e-03	1.495887273490970948e+01	-1.090722569105528721e-02	3.000000000000000000e+01	-1.280731498689436981e-03	8.943836789834277630e+08	8.708705269560563789e-01	1.547113919497957113e+01	8.943836789834277630e+08	2.488090232056621998e-01	5.000000000000000000e+00	1.776668081592171333e+01	2.952524964006726815e+00	0.000000000000000000e+00	5.751352357137522464e-01	3.355532721592757639e+01
-1.272547898792834076e+02	8.824189229001786483e-01	2.620473129966263345e-02	8.943836789894551039e+08	1.514933438147937039e+01	1.000000000000000000e+02	0.000000000000000000e+00	-4.399740769693849529e-02	3.296411483049765501e+00	2.321206427645379122e+01	2.706677912857117896e+00	2.688968413981931462e+02	1.000000000000000000e+00	-2.233257171524996032e+00	-2.461600143816597419e-02	1.404063092543260893e+00	1.000000000000000000e+00	1.145182176747976177e+00	5.646508550098784553e+02	1.874750227305706218e+01	9.886384010314941406e-03	2.511301441100445953e+00	3.865480422973632812e-03	1.201281749601910036e+02	1.440856188611130406e+00	6.469635002727720519e-01	8.943836789795687199e+08	1.265821724245987268e+00	1.262598858963395188e-01	5.795322625201753226e+02	-6.020903587341308594e-03	1.233498234453524356e+00	-9.886384010314941406e-03	2.637561326996785471e+00	2.156974442085165755e+00	-2.275869432950416993e-02	1.756258386514943481e+02	4.898170966550700611e-01	8.943836789997409582e+08	2.577109420576938703e+00	6.846367584878315649e-01	3.349629643506265353e+01	4.418579467094516531e+02	1.174444674389807597e+00	7.750000000000000000e+05	1.180121787380002445e+02	2.123871336743432536e-02	7.000000000000000000e+00	-3.865480422973632812e-03	1.175191367978819734e+00	2.319474551732578860e+01	6.020903587341308594e-03	1.488140751029691167e+01	-1.857307108661717526e-03	3.000000000000000000e+01	1.938140625877265988e-02	8.943836789834342003e+08	8.785205173502691478e-01	1.550429479380576936e+01	8.943836789834342003e+08	2.489545241857415159e-01	5.000000000000000000e+00	1.880690337853352645e+01	2.952322072200665115e+00	0.000000000000000000e+00	5.812106252338027357e-01	3.360526124507293844e+01
1.611118671712765433e+02	9.690832005711059738e-01	2.866531395932397572e-02	8.943836789894777536e+08	1.513736750803993658e+01	1.000000000000000000e+02	0.000000000000000000e+00	-7.847635832503030429e-02	5.519519936117454506e+00	2.327457358396753406e+01	2.704294129724956974e+00	2.689071768264287812e+02	1.000000000000000000e+00	-3.428486585126936603e+00	-6.925945280493416012e-02	1.382020136221977058e+00	1.000000000000000000e+00	1.142496067520656577e+00	5.634556255962764908e+02	1.873253398199715392e+01	9.853720664978027344e-03	2.502728561618935643e+00	3.817319869995117188e-03	1.199589585483724505e+02	1.421636177324887784e+00	6.455163352979131908e-01	8.943836789796240330e+08	1.282657952400069412e+00	1.262063242246940220e-01	5.785848304851712101e+02	-6.036400794982910156e-03	1.246914749621652829e+00	-9.853720664978027344e-03	2.628934885843629665e+00	3.064833971452461725e+00	-3.398488788931297577e-02	1.745894902214753017e+02	2.493087809106671049e-01	8.943836789998019934e+08	2.574470061592709857e+00	6.855170590658695717e-01	3.359067522650784099e+01	4.938190163945905056e+02	1.179650006777599458e+00	7.755000000000000000e+05	1.293284358476371096e+02	4.449147043571732851e-02	7.000000000000000000e+00	-3.817319869995117188e-03	1.175246075993429340e+00	2.319196053670884439e+01	6.036400794982910156e-03	1.512920488889475479e+01	-3.527456491562124680e-02	3.000000000000000000e+01	9.216905520096255189e-03	8.943836789834413528e+08	9.022406526075219535e-01	1.550301881829217265e+01	8.943836789834413528e+08	2.493397237460334426e-01	5.000000000000000000e+00	1.890734755548078638e+01	2.950623262688124360e+00	0.000000000000000000e+00	5.865114526561789887e-01	3.356950549754916580e+01
-1.527539438887893084e+02	9.598502344999505498e-01	2.724282943001921434e-02	8.943836789896814823e+08	1.576214889777469708e+01	1.000000000000000000e+02	0.000000000000000000e+00	-5.467161318405722170e-02	3.405093696736029241e+00	2.427776706321493450e+01	2.703449929990608958e+00	2.693919199223525993e+02	1.000000000000000000e+00	-1.835158631756582892e+00	-3.943146877632907471e-02	1.377069667603743275e+00	1.000000000000000000e+00	1.144050222022311214e+00	5.650489535496468534e+02	1.875909897952922023e+01	9.920477867126464844e-03	2.505300025119082452e+00	3.853440284729003906e-03	1.204140381413998142e+02	1.414584941671525486e+00	6.448077610580824626e-01	8.943836789797610044e+08	1.288864988319083249e+00	1.264534926841593965e-01	5.800123926404982058e+02	-6.067037582397460938e-03	1.254683850199498352e+00	-9.920477867126464844e-03	2.631753517803241849e+00	2.101734332541221661e+00	-6.075428110762892686e-02	1.752429954858944825e+02	2.843284964715266927e-01	8.943836789999450445e+08	2.573551486374424879e+00	6.857904029359590536e-01	3.500099070518762545e+01	5.587356105175488210e+02	1.175747309818707009e+00	7.760000000000000000e+05	1.227815348564625140e+02	-6.082667923572149249e-03	7.000000000000000000e+00	-3.853440284729003906e-03	1.175217387080240705e+00	2.323782169586947433e+01	6.067037582397460938e-03	1.496343909085140744e+01	2.132281233130007420e-02	3.000000000000000000e+01	1.524014440772797525e-02	8.943836789836144447e+08	9.111259072191967290e-01	1.552404641973520860e+01	8.943836789836144447e+08	2.494593555238989180e-01	5.000000000000000000e+00	1.967775492512513225e+01	2.953764983472945804e+00	0.000000000000000000e+00	5.816840563517585716e-01	3.364429420414705163e+01
1.658059304712191988e+02	7.625315015841119815e-01	2.414232463294053652e-02	8.943836789898040295e+08	1.457769465072365556e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.137990510025455038e-02	3.189565312387272478e+00	2.182179835089636910e+01	2.700175098304346655e+00	2.676403382977283627e+02	1.000000000000000000e+00	-6.251508225224682747e+00	6.939809738784627480e-02	1.334006729870188313e+00	1.000000000000000000e+00	1.147515190274135399e+00	5.606326039561787411e+02	1.875412953727870757e+01	9.968519210815429688e-03	2.509366975187648841e+00	3.941893577575683594e-03	1.186363022615691989e+02	1.366212753405241953e+00	6.479468907340686368e-01	8.943836789798355103e+08	1.333962344899104702e+00	1.271563217790174782e-01	5.751570871395673521e+02	-6.026625633239746094e-03	1.302516567096478228e+00	-9.968519210815429688e-03	2.636523296966666319e+00	2.333718838694982978e+00	-3.300637860051214290e-02	1.743559633968812363e+02	7.035792117645804922e-01	8.943836790000048876e+08	2.569948927325809152e+00	6.869439520676496880e-01	3.157758845258186042e+01	5.847912876886124423e+02	1.166159779423753928e+00	7.765000000000000000e+05	1.085579571662685225e+02	-4.438628370076669327e-02	7.000000000000000000e+00	-3.941893577575683594e-03	1.175218874518964229e+00	2.321477581896690623e+01	6.026625633239746094e-03	1.452448318338858613e+01	1.024044759883582650e-01	3.000000000000000000e+01	5.801819228759157870e-02	8.943836789837774038e+08	9.763942999172315895e-01	1.550829893310214480e+01	8.943836789837774038e+08	2.499643362839552296e-01	5.000000000000000000e+00	1.756257463710007016e+01	2.956409388901850122e+00	0.000000000000000000e+00	5.721482501158026146e-01	3.354292401989719963e+01
4.366768639689130964e+02	7.739327265865878491e-01	2.396180885140334824e-02	8.943836789892972708e+08	1.442606214733998371e+01	1.000000000000000000e+02	0.000000000000000000e+00	5.750239432651760296e-02	2.073543470416187251e+00	2.280766777273599999e+01	2.711417491248345080e+00	2.691826843757456800e+02	1.000000000000000000e+00	-3.084090874380360781e+00	3.228709953192173548e-02	1.435481302390234415e+00	1.000000000000000000e+00	1.147683289506607363e+00	5.638000213070231439e+02	1.872509168856445783e+01	9.979605674743652344e-03	2.521891418848528854e+00	4.019618034362792969e-03	1.195536157907864236e+02	1.469878030967872728e+00	6.519676370983074065e-01	8.943836789793176651e+08	1.241539460280472129e+00	1.260759836562499459e-01	5.784478899550301776e+02	-5.959987640380859375e-03	1.212486100114543941e+00	-9.979605674743652344e-03	2.647967402504778800e+00	1.623084454519546083e-01	5.157153897102251250e-03	1.750637211404910261e+02	6.857683147086336417e-01	8.943836789994649887e+08	2.582320498970971379e+00	6.829734680301687844e-01	3.263258452189568715e+01	4.021562066655276908e+02	1.157694210841706539e+00	7.770000000000000000e+05	1.077317996930367059e+02	-5.234524042941535171e-02	7.000000000000000000e+00	-4.019618034362792969e-03	1.175183857111714358e+00	2.321350210461056918e+01	5.959987640380859375e-03	1.464786864800703370e+01	2.712994563481935587e-02	3.000000000000000000e+01	-2.521529479459578768e-02	8.943836789833372831e+08	8.446547496617484718e-01	1.550607264064290547e+01	8.943836789833372831e+08	2.482270120726485230e-01	5.000000000000000000e+00	1.834624196581551203e+01	2.957404494708048670e+00	0.000000000000000000e+00	5.643370392208947317e-01	3.359350243499152811e+01
3.081656391808991202e+02	9.080761047297315480e-01	2.557609889715243764e-02	8.943836789896441698e+08	1.601506785246712994e+01	1.000000000000000000e+02	0.000000000000000000e+00	5.784523910020045179e-03	1.544407983465422296e+00	2.443843182843191641e+01	2.703061539388738943e+00	2.686189775393013406e+02	1.000000000000000000e+00	-4.476380968291011619e+00	4.618794522211002590e-02	1.375639565651352481e+00	1.000000000000000000e+00	1.145908797155582137e+00	5.624077312131124700e+02	1.876209563189317109e+01	9.783029556274414062e-03	2.508955316287049708e+00	3.933548927307128906e-03	1.186060964158387634e+02	1.410823059229287413e+00	6.553198396629766886e-01	8.943836789798611403e+08	1.292238480159451752e+00	1.266965308020751024e-01	5.771727458670256965e+02	-5.849480628967285156e-03	1.260012281437772552e+00	-9.783029556274414062e-03	2.635651847089124811e+00	8.426067265205124945e-01	8.663051033589352912e-02	1.751826572579723518e+02	4.321291615794824459e-01	8.943836789999874830e+08	2.573124605584943936e+00	6.859263210121906429e-01	3.523429936526817130e+01	6.298689765124478299e+02	1.167056731157017913e+00	7.775000000000000000e+05	1.151275011566305579e+02	8.084598642587392803e-02	7.000000000000000000e+00	-3.933548927307128906e-03	1.175216673878750395e+00	2.322983574868300849e+01	5.849480628967285156e-03	1.476501465391318924e+01	-4.044256511378361424e-02	3.000000000000000000e+01	4.040342131209013338e-02	8.943836789837946892e+08	9.159465261826549298e-01	1.542605422401756954e+01	8.943836789837946892e+08	2.495188454744380613e-01	5.000000000000000000e+00	1.969102595623946783e+01	2.948127210079855232e+00	0.000000000000000000e+00	5.766735065357380119e-01	3.357908851339433909e+01
3.037356960935630923e+02	7.200723385899208129e-01	2.148985881034355325e-02	8.943836789894995689e+08	1.563497053698649708e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.396277537000424118e-02	3.138190952255007105e+00	2.318317670362086247e+01	2.709065080040240048e+00	2.691834691721061859e+02	1.000000000000000000e+00	-1.685599590535902248e+00	-3.335426351826775888e-03	1.425625350492407684e+00	1.000000000000000000e+00	1.150470415990578754e+00	5.651985125908674945e+02	1.876163563972787784e+01	1.001918315887451172e-02	2.525460528406837213e+00	3.958225250244140625e-03	1.200228570321801413e+02	1.456261837990936225e+00	6.467535648517972469e-01	8.943836789794803858e+08	1.252803242049303822e+00	1.266118898110928370e-01	5.794955971107418691e+02	-6.060957908630371094e-03	1.226447067725522366e+00	-1.001918315887451172e-02	2.652072418217930050e+00	2.281607588717618373e+00	-4.670599987877199766e-02	1.759921863865812384e+02	7.668897640493731460e-01	8.943836789996569157e+08	2.579732318593396023e+00	6.838032186632313492e-01	3.361605827946652880e+01	4.942578694873244558e+02	1.164389788912638668e+00	7.780000000000000000e+05	9.644028767301004734e+01	-7.066877524877623884e-02	7.000000000000000000e+00	-3.958225250244140625e-03	1.175193862795693489e+00	2.321139176203649868e+01	6.060957908630371094e-03	1.429708451987440121e+01	4.337057352694501794e-02	3.000000000000000000e+01	-2.729820172183121396e-02	8.943836789834386110e+08	8.602870784402860682e-01	1.550863322746094930e+01	8.943836789834386110e+08	2.485898892662782855e-01	5.000000000000000000e+00	1.865817216355196706e+01	2.958766378628762350e+00	0.000000000000000000e+00	5.695376040548937313e-01	3.362137792358176114e+01
7.963699787878778125e+01	6.757459172283821758e-01	2.055922927552819232e-02	8.943836789896347523e+08	1.596318210984026820e+01	1.000000000000000000e+02	0.000000000000000000e+00	-4.063636953555338494e-02	2.972666318258399443e+00	2.318917556505617839e+01	2.701930579713683223e+00	2.692279702972608675e+02	1.000000000000000000e+00	-2.211918400047852451e+00	-8.640801810269049810e-03	1.369297239689259982e+00	1.000000000000000000e+00	1.151572538928151257e+00	5.646721937813556451e+02	1.874861110528980745e+01	9.823203086853027344e-03	2.520059605341937736e+00	3.860592842102050781e-03	1.197107063025495108e+02	1.397448935586379282e+00	6.493616101077268610e-01	8.943836789798115492e+08	1.304481644127303719e+00	1.274404144577192532e-01	5.787518858308736753e+02	-5.962610244750976562e-03	1.278202780110396564e+00	-9.823203086853027344e-03	2.647500019799656990e+00	2.510335981014200968e+00	-1.078585846781887625e-02	1.757335171815452668e+02	8.288201788143946258e-01	8.943836789999696016e+08	2.571870088556159395e+00	6.863493709654719943e-01	3.375134751234234898e+01	5.958777499347814910e+02	1.174974913256613185e+00	7.785000000000000000e+05	9.219981748225129081e+01	2.985051106773495277e-02	7.000000000000000000e+00	-3.860592842102050781e-03	1.175247982783377054e+00	2.321654115354731118e+01	5.962610244750976562e-03	1.407969204951799647e+01	2.145056657549693300e-03	3.000000000000000000e+01	3.199556772528450860e-02	8.943836789836721420e+08	9.334735680913692768e-01	1.548080230352264941e+01	8.943836789836721420e+08	2.497040270698532571e-01	5.000000000000000000e+00	1.861699257237793503e+01	2.949501028194168484e+00	0.000000000000000000e+00	5.829548012275858060e-01	3.360603373883147071e+01
-3.888446266138095098e+02	8.491710352890426972e-01	2.350814391619154148e-02	8.943836789897639751e+08	1.640102848975908856e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.648808553421023504e-02	1.715468570474931731e+00	2.492444046952282477e+01	2.700739077966709978e+00	2.660840018948424586e+02	1.000000000000000000e+00	-5.817821744735871548e+00	2.204830426890684938e-02	1.347624019252131156e+00	1.000000000000000000e+00	1.148247917508096627e+00	5.610662904366676003e+02	1.876092518666647280e+01	9.825706481933593750e-03	2.511520603841132182e+00	3.873109817504882812e-03	1.200900829457918064e+02	1.379304158641626588e+00	6.499895369872807915e-01	8.943836789799382687e+08	1.321434919325083612e+00	1.271873478445519901e-01	5.755285548406701537e+02	-5.952596664428710938e-03	1.291083932433553239e+00	-9.825706481933593750e-03	2.638707951685684172e+00	6.848065930053277572e-01	2.792254550080297548e-02	1.748922055960333353e+02	5.563826777831177850e-01	8.943836790000933409e+08	2.570561791644709881e+00	6.867632496295548172e-01	3.601823495104288497e+01	6.083061066450300132e+02	1.173622662914800108e+00	7.790000000000000000e+05	1.056564873615585469e+02	6.441063103501321052e-02	7.000000000000000000e+00	-3.873109817504882812e-03	1.175241094804344133e+00	2.317754381486275150e+01	5.952596664428710938e-03	1.446226440400250368e+01	-5.874241231896073188e-03	3.000000000000000000e+01	5.853638980311703932e-02	8.943836789838113785e+08	9.580446133262340291e-01	1.552288890955263412e+01	8.943836789838113785e+08	2.498852189220334419e-01	5.000000000000000000e+00	2.017651557499090487e+01	2.949675964167007169e+00	0.000000000000000000e+00	5.816979814694287487e-01	3.358640190379198032e+01
1.145494206559639849e+01	7.398028179111549862e-01	2.215934132531004533e-02	8.943836789896727800e+08	1.545297911029933502e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.760532974477358792e-02	3.191336280499558420e+00	2.308166614209375922e+01	2.702736187231405296e+00	2.690775674159289110e+02	1.000000000000000000e+00	-2.653631428264497494e+00	5.465069864304644698e-03	1.376084100228225804e+00	1.000000000000000000e+00	1.149777420981590081e+00	5.642304807531389770e+02	1.874358975883176370e+01	1.001954078674316406e-02	2.516978913064018997e+00	3.965020179748535156e-03	1.195114192658838590e+02	1.406577217497515297e+00	6.471330489268836139e-01	8.943836789796532393e+08	1.296158969733889998e+00	1.271647913090143689e-01	5.785516170823384527e+02	-6.054520606994628906e-03	1.268059604144807562e+00	-1.001954078674316406e-02	2.644143704373033366e+00	2.269697568794819986e+00	-4.505230971371654292e-02	1.756414940713262354e+02	7.380190821754125663e-01	8.943836789998277426e+08	2.572753507907212356e+00	6.860722787985455984e-01	3.341482047086940810e+01	5.455157024190356196e+02	1.163650299062272797e+00	7.795000000000000000e+05	9.949438399639271324e+01	-7.265763945849013083e-02	7.000000000000000000e+00	-3.965020179748535156e-03	1.175255731301255935e+00	2.320415196856056639e+01	6.054520606994628906e-03	1.432113632919946689e+01	5.051737957802127088e-02	3.000000000000000000e+01	-2.214025988046887730e-02	8.943836789836182594e+08	9.214986234740287774e-01	1.548011369968796558e+01	8.943836789836182594e+08	2.495827326557880643e-01	5.000000000000000000e+00	1.857396973783494687e+01	2.958825642390447985e+00	0.000000000000000000e+00	5.688685466073383212e-01	3.359304579481277386e+01
1.018947850618758366e+02	9.707300383250844211e-01	2.924497918632384258e-02	8.943836789893094301e+08	1.473587770502928507e+01	1.000000000000000000e+02	0.000000000000000000e+00	8.065612115262243975e-02	1.984371680895433698e+00	2.280269955994818432e+01	2.703941442575710674e+00	2.658071344153343034e+02	1.000000000000000000e+00	-1.084790850692239061e+01	1.451163610775755078e-02	1.377996647171590094e+00	1.000000000000000000e+00	1.141864679943066729e+00	5.560362036744810439e+02	1.857126470573568966e+01	1.003873348236083984e-02	2.500938138820250956e+00	4.057645797729492188e-03	1.178765966772055123e+02	1.418296130436947244e+00	6.516628667234107830e-01	8.943836789792706966e+08	1.285645312138763208e+00	1.261734791672650680e-01	5.712220369137324951e+02	-5.981087684631347656e-03	1.249114970815925929e+00	-1.003873348236083984e-02	2.627111617987516023e+00	2.455062327584827397e-01	-2.731133723228307275e-02	1.723524725819412424e+02	2.425443267671805736e-01	8.943836789994196892e+08	2.574078022636332896e+00	6.856509481884894841e-01	3.270300703016904009e+01	2.588031970676296396e+02	1.153544251411054766e+00	7.800000000000000000e+05	1.320001363694676400e+02	-1.079674583849055125e-01	7.000000000000000000e+00	-4.057645797729492188e-03	1.175258488741599994e+00	2.310871019004210325e+01	5.981087684631347656e-03	1.518583323925145656e+01	4.182297334004048822e-02	3.000000000000000000e+01	-6.614448504486511449e-02	8.943836789833284616e+08	9.064717054136521845e-01	1.538068108188114635e+01	8.943836789833283424e+08	2.493983203664189019e-01	5.000000000000000000e+00	1.823122239062552552e+01	2.960304746002398346e+00	0.000000000000000000e+00	5.594178318399350980e-01	3.335410523796343085e+01
-2.171148672822636172e+02	7.530373481733058094e-01	2.298030352170535653e-02	8.943836789894956350e+08	1.516765899537017859e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.085263173436935347e-03	2.696019062356845630e+00	2.325831840139387907e+01	2.705955725905490716e+00	2.694957874765569272e+02	1.000000000000000000e+00	-2.376601064306818500e+00	1.885913725119741161e-02	1.403316044242664651e+00	1.000000000000000000e+00	1.148800733471366575e+00	5.645075111170966693e+02	1.875804544024508047e+01	9.965896606445312500e-03	2.518437941049784801e+00	3.937721252441406250e-03	1.191482689219930649e+02	1.435564672876239900e+00	6.478157095950747291e-01	8.943836789795297384e+08	1.270391053029250594e+00	1.267309997303898150e-01	5.789804618126953528e+02	-6.028175354003906250e-03	1.241852896537509743e+00	-9.965896606445312500e-03	2.645168940780174616e+00	2.728801586684856506e+00	-7.859093045740506156e-02	1.758634547185466488e+02	7.181301749165489579e-01	8.943836789996997118e+08	2.576312409335687281e+00	6.848972691830134130e-01	3.344564071726917120e+01	4.626793497612075043e+02	1.166612263109729319e+00	7.805000000000000000e+05	1.032435727790820721e+02	-8.067619363084199691e-02	7.000000000000000000e+00	-3.937721252441406250e-03	1.175200523012496223e+00	2.321949671122340320e+01	6.028175354003906250e-03	1.447295069559873681e+01	9.745006770860258072e-02	3.000000000000000000e+01	1.677387407776063238e-02	8.943836789834674597e+08	8.849417076305912122e-01	1.551284607004532923e+01	8.943836789834674597e+08	2.490685061135300415e-01	5.000000000000000000e+00	1.864413121408993135e+01	2.956267107813575379e+00	0.000000000000000000e+00	5.726061750254871630e-01	3.360117876381831792e+01
1.759237581195017128e+02	9.518052710522824089e-01	2.891733011515900884e-02	8.943836789891866446e+08	1.472129059860978195e+01	1.000000000000000000e+02	0.000000000000000000e+00	-7.421320883115090083e-03	3.065394452754950816e+00	2.261877703478020152e+01	2.711014082295307048e+00	2.678452683122841904e+02	1.000000000000000000e+00	-5.723109178949269626e+00	-7.781071745725789794e-03	1.426708831274163369e+00	1.000000000000000000e+00	1.142129991558485935e+00	5.611610030024542084e+02	1.869615420976270670e+01	9.881615638732910156e-03	2.509323309993825912e+00	3.919005393981933594e-03	1.186523585271560250e+02	1.467965441526331238e+00	6.502908760026531176e-01	8.943836789793050289e+08	1.243048640768975810e+00	1.254987529136801783e-01	5.763812390024281740e+02	-5.962610244750976562e-03	1.208113231633342721e+00	-9.881615638732910156e-03	2.634822062907506091e+00	2.313384027345199989e+00	6.701210540655200276e-03	1.746633761630140214e+02	3.117271390573140843e-01	8.943836789994602203e+08	2.581886240514581043e+00	6.830929063061456086e-01	3.257912704292476747e+01	3.869808866203016464e+02	1.168647597720578801e+00	7.810000000000000000e+05	1.304897165086567270e+02	1.412253142377029036e-02	7.000000000000000000e+00	-3.919005393981933594e-03	1.175157341558806579e+00	2.315111195743213202e+01	5.962610244750976562e-03	1.522023599997393362e+01	-1.448228228638079665e-02	3.000000000000000000e+01	-3.597508626106905492e-04	8.943836789832240343e+08	8.467833135611857465e-01	1.542217808494491571e+01	8.943836789832240343e+08	2.482792401806673543e-01	5.000000000000000000e+00	1.825031636551034353e+01	2.952413451753969742e+00	0.000000000000000000e+00	5.761260110258781264e-01	3.351411966942553278e+01
3.557998675895037195e+02	6.926620141131308861e-01	2.246377865881812180e-02	8.943836789894855022e+08	1.405430531953812689e+01	1.000000000000000000e+02	0.000000000000000000e+00	-6.223502368887423586e-02	2.362939797469064906e+00	2.273097508534307920e+01	2.705537905204108640e+00	2.678473920618663442e+02	1.000000000000000000e+00	-4.118302713630304979e+00	-1.513522545036545888e-02	1.400506614888169743e+00	1.000000000000000000e+00	1.149410130016700560e+00	5.627658094677731242e+02	1.875549973419190763e+01	9.811282157897949219e-03	2.519251087524664978e+00	3.852009773254394531e-03	1.191253718864331432e+02	1.431967285495228337e+00	6.493609625401093322e-01	8.943836789796742201e+08	1.273570619708880081e+00	1.268454898553232901e-01	5.771643630381115599e+02	-5.959272384643554688e-03	1.245589962491818303e+00	-9.811282157897949219e-03	2.646096577379988268e+00	3.086735784480896250e+00	-9.935828949441116720e-03	1.757930455194737078e+02	8.056230123934022824e-01	8.943836789998319149e+08	2.575842986340806107e+00	6.850677686029795765e-01	3.246577032686039388e+01	5.150554678919722846e+02	1.175913144645940323e+00	7.815000000000000000e+05	1.008841736209398761e+02	5.229919473943311914e-02	7.000000000000000000e+00	-3.852009773254394531e-03	1.175230224765599241e+00	2.317455359772418433e+01	5.959272384643554688e-03	1.439855357033839489e+01	-5.199396500924281447e-03	3.000000000000000000e+01	4.709979823850862085e-02	8.943836789835262299e+08	8.893852761925573613e-01	1.550343906178296471e+01	8.943836789835262299e+08	2.491431104746721914e-01	5.000000000000000000e+00	1.843381448781460108e+01	2.948927532200932511e+00	0.000000000000000000e+00	5.840320156219451775e-01	3.356701288631983005e+01
7.265043027647175222e+01	7.756643061078780654e-01	2.363448350493230904e-02	8.943836789895870686e+08	1.472369881136098790e+01	1.000000000000000000e+02	0.000000000000000000e+00	3.287316353805769253e-02	2.360940756568858045e+00	2.336713506225503778e+01	2.700672374882543636e+00	2.674571743551435929e+02	1.000000000000000000e+00	-3.723467002819906391e+00	-3.191724004004176107e-02	1.345525767382758531e+00	1.000000000000000000e+00	1.148118921007559079e+00	5.631606451785835361e+02	1.875851849273783856e+01	1.001441478729248047e-02	2.511134605778275741e+00	3.987550735473632812e-03	1.199423361923167306e+02	1.377326573937427634e+00	6.486564217883121763e-01	8.943836789795726538e+08	1.323345800945116002e+00	1.271825068256497993e-01	5.776363905031877266e+02	-6.026864051818847656e-03	1.292791345221167232e+00	-1.001441478729248047e-02	2.638317112603925541e+00	3.115942463452311628e+00	-6.068648676678423115e-02	1.757611346311232694e+02	6.830293714442989828e-01	8.943836789997386932e+08	2.570483975197206838e+00	6.867972863712289433e-01	3.340269107498365031e+01	4.945950009888246086e+02	1.161185929358174107e+00	7.820000000000000000e+05	1.062342969388461995e+02	-9.355965030484192368e-02	7.000000000000000000e+00	-3.987550735473632812e-03	1.175254118707812934e+00	2.317806824329736770e+01	6.026864051818847656e-03	1.447574532460415320e+01	2.876924672674254641e-02	3.000000000000000000e+01	-6.479040357809932871e-02	8.943836789835602045e+08	9.608075717017537931e-01	1.551447896582519270e+01	8.943836789835602045e+08	2.499001209499630838e-01	5.000000000000000000e+00	1.878641699061986259e+01	2.958746933912135724e+00	0.000000000000000000e+00	5.667640638963631350e-01	3.356108429070685872e+01
